temp,current_dist,new_dist,best_dist
419.854,2102.4,2102.4,2100.32
419.644,2105.7,2105.7,2100.32
419.434,2086.26,2086.26,2086.26
419.224,2144.39,2144.39,2086.26
419.015,2154.11,2154.11,2086.26
418.805,2176.09,2176.09,2086.26
418.596,2204.35,2204.35,2086.26
418.387,2254.17,2254.17,2086.26
418.177,2268.88,2268.88,2086.26
417.968,2255.15,2255.15,2086.26
417.759,2236.87,2236.87,2086.26
417.55,2251.05,2251.05,2086.26
417.342,2299.57,2299.57,2086.26
417.133,2327.93,2327.93,2086.26
416.924,2304.86,2304.86,2086.26
416.716,2358.98,2358.98,2086.26
416.508,2347.73,2347.73,2086.26
416.299,2354.67,2354.67,2086.26
416.091,2363.13,2363.13,2086.26
415.883,2342.53,2342.53,2086.26
415.675,2362.03,2362.03,2086.26
415.467,2304.87,2304.87,2086.26
415.26,2312.02,2312.02,2086.26
415.052,2312.02,2364.46,2086.26
414.844,2358.85,2358.85,2086.26
414.637,2405.92,2405.92,2086.26
414.43,2451.5,2451.5,2086.26
414.222,2432.42,2432.42,2086.26
414.015,2440.76,2440.76,2086.26
413.808,2451.74,2451.74,2086.26
413.601,2447.69,2447.69,2086.26
413.395,2415.33,2415.33,2086.26
413.188,2403.01,2403.01,2086.26
412.981,2387.19,2387.19,2086.26
412.775,2367.94,2367.94,2086.26
412.568,2367.94,2383.49,2086.26
412.362,2407.55,2407.55,2086.26
412.156,2387.66,2387.66,2086.26
411.95,2417.62,2417.62,2086.26
411.744,2409.2,2409.2,2086.26
411.538,2346.73,2346.73,2086.26
411.332,2358.06,2358.06,2086.26
411.127,2358.06,2488.39,2086.26
410.921,2428.38,2428.38,2086.26
410.716,2435.98,2435.98,2086.26
410.51,2425.93,2425.93,2086.26
410.305,2414.95,2414.95,2086.26
410.1,2442.05,2442.05,2086.26
409.895,2472.2,2472.2,2086.26
409.69,2467.7,2467.7,2086.26
409.485,2583.17,2583.17,2086.26
409.28,2544.95,2544.95,2086.26
409.076,2657.6,2657.6,2086.26
408.871,2669.4,2669.4,2086.26
408.667,2692.92,2692.92,2086.26
408.462,2710.69,2710.69,2086.26
408.258,2717.09,2717.09,2086.26
408.054,2636.34,2636.34,2086.26
407.85,2614.23,2614.23,2086.26
407.646,2675.33,2675.33,2086.26
407.442,2647.74,2647.74,2086.26
407.238,2637.96,2637.96,2086.26
407.035,2667.71,2667.71,2086.26
406.831,2664.57,2664.57,2086.26
406.628,2685.52,2685.52,2086.26
406.425,2688.24,2688.24,2086.26
406.221,2677.19,2677.19,2086.26
406.018,2691.13,2691.13,2086.26
405.815,2679.07,2679.07,2086.26
405.612,2679.07,2767.2,2086.26
405.41,2653.1,2653.1,2086.26
405.207,2637.21,2637.21,2086.26
405.004,2638.38,2638.38,2086.26
404.802,2632.55,2632.55,2086.26
404.599,2634.58,2634.58,2086.26
404.397,2618.2,2618.2,2086.26
404.195,2647.26,2647.26,2086.26
403.993,2611.07,2611.07,2086.26
403.791,2616.55,2616.55,2086.26
403.589,2677.23,2677.23,2086.26
403.387,2700.99,2700.99,2086.26
403.185,2710.42,2710.42,2086.26
402.984,2788.52,2788.52,2086.26
402.782,2800.52,2800.52,2086.26
402.581,2744.21,2744.21,2086.26
402.38,2759.73,2759.73,2086.26
402.178,2740.11,2740.11,2086.26
401.977,2678.44,2678.44,2086.26
401.776,2689.02,2689.02,2086.26
401.575,2672.37,2672.37,2086.26
401.375,2644.98,2644.98,2086.26
401.174,2682.17,2682.17,2086.26
400.973,2649.85,2649.85,2086.26
400.773,2679.55,2679.55,2086.26
400.573,2741.97,2741.97,2086.26
400.372,2715.09,2715.09,2086.26
400.172,2712.68,2712.68,2086.26
399.972,2728.98,2728.98,2086.26
399.772,2702.44,2702.44,2086.26
399.572,2791.57,2791.57,2086.26
399.372,2882.72,2882.72,2086.26
399.173,2872.71,2872.71,2086.26
398.973,2863.33,2863.33,2086.26
398.774,2820.72,2820.72,2086.26
398.574,2825.29,2825.29,2086.26
398.375,2811.04,2811.04,2086.26
398.176,2768.13,2768.13,2086.26
397.977,2735.59,2735.59,2086.26
397.778,2789.19,2789.19,2086.26
397.579,2791.98,2791.98,2086.26
397.38,2668.63,2668.63,2086.26
397.181,2581.7,2581.7,2086.26
396.983,2583.99,2583.99,2086.26
396.784,2561.15,2561.15,2086.26
396.586,2561.15,2580.57,2086.26
396.387,2609.84,2609.84,2086.26
396.189,2620.84,2620.84,2086.26
395.991,2679.34,2679.34,2086.26
395.793,2751.89,2751.89,2086.26
395.595,2696.78,2696.78,2086.26
395.397,2666.22,2666.22,2086.26
395.2,2655.42,2655.42,2086.26
395.002,2632.33,2632.33,2086.26
394.805,2621.97,2621.97,2086.26
394.607,2610.33,2610.33,2086.26
394.41,2623.33,2623.33,2086.26
394.213,2674.82,2674.82,2086.26
394.016,2606.77,2606.77,2086.26
393.819,2656.92,2656.92,2086.26
393.622,2696.65,2696.65,2086.26
393.425,2714.93,2714.93,2086.26
393.228,2711.1,2711.1,2086.26
393.032,2746.07,2746.07,2086.26
392.835,2784.99,2784.99,2086.26
392.639,2812.46,2812.46,2086.26
392.442,2799.67,2799.67,2086.26
392.246,2796.88,2796.88,2086.26
392.05,2817.63,2817.63,2086.26
391.854,2822.1,2822.1,2086.26
391.658,2807.05,2807.05,2086.26
391.462,2844.86,2844.86,2086.26
391.266,2791.07,2791.07,2086.26
391.071,2784.95,2784.95,2086.26
390.875,2787.72,2787.72,2086.26
390.68,2805.16,2805.16,2086.26
390.485,2851.76,2851.76,2086.26
390.289,2804.39,2804.39,2086.26
390.094,2754.7,2754.7,2086.26
389.899,2860.21,2860.21,2086.26
389.704,2895.67,2895.67,2086.26
389.509,2924.76,2924.76,2086.26
389.315,2870.56,2870.56,2086.26
389.12,2864.92,2864.92,2086.26
388.925,2845.38,2845.38,2086.26
388.731,2859.99,2859.99,2086.26
388.537,2905.38,2905.38,2086.26
388.342,2912.14,2912.14,2086.26
388.148,2868.81,2868.81,2086.26
387.954,2888.02,2888.02,2086.26
387.76,2889.67,2889.67,2086.26
387.566,2833.44,2833.44,2086.26
387.372,2823.86,2823.86,2086.26
387.179,2848.31,2848.31,2086.26
386.985,2872.01,2872.01,2086.26
386.792,2870.52,2870.52,2086.26
386.598,2866.35,2866.35,2086.26
386.405,2854.83,2854.83,2086.26
386.212,2859.89,2859.89,2086.26
386.019,2866.12,2866.12,2086.26
385.826,2881.85,2881.85,2086.26
385.633,2873.98,2873.98,2086.26
385.44,2862.36,2862.36,2086.26
385.247,2868.24,2868.24,2086.26
385.055,2848.74,2848.74,2086.26
384.862,2848.74,2917.07,2086.26
384.67,2789.31,2789.31,2086.26
384.477,2901.79,2901.79,2086.26
384.285,2861.14,2861.14,2086.26
384.093,2843.53,2843.53,2086.26
383.901,2843.29,2843.29,2086.26
383.709,2823.11,2823.11,2086.26
383.517,2763.02,2763.02,2086.26
383.325,2770.73,2770.73,2086.26
383.134,2756.41,2756.41,2086.26
382.942,2756.41,2824.53,2086.26
382.751,2811.1,2811.1,2086.26
382.559,2759.54,2759.54,2086.26
382.368,2767.52,2767.52,2086.26
382.177,2777.53,2777.53,2086.26
381.986,2720.15,2720.15,2086.26
381.795,2832.96,2832.96,2086.26
381.604,2895.77,2895.77,2086.26
381.413,2850.34,2850.34,2086.26
381.222,2837.15,2837.15,2086.26
381.032,2835.83,2835.83,2086.26
380.841,2805.64,2805.64,2086.26
380.651,2808.48,2808.48,2086.26
380.46,2765.34,2765.34,2086.26
380.27,2745.25,2745.25,2086.26
380.08,2713.86,2713.86,2086.26
379.89,2718.54,2718.54,2086.26
379.7,2733.57,2733.57,2086.26
379.51,2733.57,2798.76,2086.26
379.32,2715.61,2715.61,2086.26
379.131,2727.28,2727.28,2086.26
378.941,2724.4,2724.4,2086.26
378.752,2795.7,2795.7,2086.26
378.562,2743.6,2743.6,2086.26
378.373,2713.17,2713.17,2086.26
378.184,2753.41,2753.41,2086.26
377.995,2707.69,2707.69,2086.26
377.806,2698.8,2698.8,2086.26
377.617,2698.8,2774.46,2086.26
377.428,2630.46,2630.46,2086.26
377.239,2698.8,2698.8,2086.26
377.051,2661.1,2661.1,2086.26
376.862,2682.75,2682.75,2086.26
376.674,2653.01,2653.01,2086.26
376.485,2627.74,2627.74,2086.26
376.297,2656.47,2656.47,2086.26
376.109,2732.78,2732.78,2086.26
375.921,2777.37,2777.37,2086.26
375.733,2803.7,2803.7,2086.26
375.545,2748.77,2748.77,2086.26
375.357,2720.44,2720.44,2086.26
375.17,2750.62,2750.62,2086.26
374.982,2705.29,2705.29,2086.26
374.795,2671.07,2671.07,2086.26
374.607,2651.84,2651.84,2086.26
374.42,2672.51,2672.51,2086.26
374.233,2672.51,2728.27,2086.26
374.046,2645.84,2645.84,2086.26
373.859,2659.77,2659.77,2086.26
373.672,2759.77,2759.77,2086.26
373.485,2786.67,2786.67,2086.26
373.298,2801.48,2801.48,2086.26
373.111,2772.05,2772.05,2086.26
372.925,2740.31,2740.31,2086.26
372.738,2703.35,2703.35,2086.26
372.552,2694.28,2694.28,2086.26
372.366,2694.28,2726.16,2086.26
372.18,2703.15,2703.15,2086.26
371.993,2738.72,2738.72,2086.26
371.807,2675.58,2675.58,2086.26
371.622,2628.03,2628.03,2086.26
371.436,2589.35,2589.35,2086.26
371.25,2556.47,2556.47,2086.26
371.064,2585.91,2585.91,2086.26
370.879,2608.86,2608.86,2086.26
370.693,2636.8,2636.8,2086.26
370.508,2610.46,2610.46,2086.26
370.323,2614.23,2614.23,2086.26
370.138,2603.15,2603.15,2086.26
369.953,2670.14,2670.14,2086.26
369.768,2702.68,2702.68,2086.26
369.583,2714.71,2714.71,2086.26
369.398,2721.94,2721.94,2086.26
369.213,2841.57,2841.57,2086.26
369.029,2868.15,2868.15,2086.26
368.844,2866.91,2866.91,2086.26
368.66,2846.86,2846.86,2086.26
368.475,2853.99,2853.99,2086.26
368.291,2778.23,2778.23,2086.26
368.107,2754.88,2754.88,2086.26
367.923,2714.8,2714.8,2086.26
367.739,2743.2,2743.2,2086.26
367.555,2717.34,2717.34,2086.26
367.371,2718.95,2718.95,2086.26
367.188,2665.24,2665.24,2086.26
367.004,2733.92,2733.92,2086.26
366.821,2784.26,2784.26,2086.26
366.637,2798.44,2798.44,2086.26
366.454,2821.78,2821.78,2086.26
366.271,2788.71,2788.71,2086.26
366.087,2828.87,2828.87,2086.26
365.904,2763.01,2763.01,2086.26
365.721,2759.19,2759.19,2086.26
365.539,2760.46,2760.46,2086.26
365.356,2757.98,2757.98,2086.26
365.173,2723.89,2723.89,2086.26
364.991,2728.01,2728.01,2086.26
364.808,2715.14,2715.14,2086.26
364.626,2699.01,2699.01,2086.26
364.443,2764.4,2764.4,2086.26
364.261,2766.65,2766.65,2086.26
364.079,2813.32,2813.32,2086.26
363.897,2780.46,2780.46,2086.26
363.715,2779,2779,2086.26
363.533,2779.76,2779.76,2086.26
363.351,2751.86,2751.86,2086.26
363.17,2727.53,2727.53,2086.26
362.988,2716.41,2716.41,2086.26
362.807,2686.88,2686.88,2086.26
362.625,2586.57,2586.57,2086.26
362.444,2596.77,2596.77,2086.26
362.263,2607.65,2607.65,2086.26
362.082,2600.87,2600.87,2086.26
361.901,2672.02,2672.02,2086.26
361.72,2635.4,2635.4,2086.26
