temp,current_dist,new_dist,best_dist,,cooling rate,0.99975
462.919,2338.37,2338.37,2315.17
462.803,2377.1,2377.1,2315.17
462.688,2386,2386,2315.17
462.572,2530.05,2530.05,2315.17
462.456,2581.1,2581.1,2315.17
462.341,2591.11,2591.11,2315.17
462.225,2592.5,2592.5,2315.17
462.109,2635.24,2635.24,2315.17
461.994,2719.62,2719.62,2315.17
461.878,2744.1,2744.1,2315.17
461.763,2767.26,2767.26,2315.17
461.647,2840.1,2840.1,2315.17
461.532,2870.62,2870.62,2315.17
461.417,3055.81,3055.81,2315.17
461.301,3131.75,3131.75,2315.17
461.186,3305.53,3305.53,2315.17
461.071,3416.49,3416.49,2315.17
460.955,3400.87,3400.87,2315.17
460.84,3372.44,3372.44,2315.17
460.725,3402.78,3402.78,2315.17
460.61,3402.78,3456.27,2315.17
460.495,3404.42,3404.42,2315.17
460.38,3399.48,3399.48,2315.17
460.264,3399.48,3441.38,2315.17
460.149,3455.04,3455.04,2315.17
460.034,3585.48,3585.48,2315.17
459.919,3574.94,3574.94,2315.17
459.804,3583.77,3583.77,2315.17
459.689,3570.87,3570.87,2315.17
459.574,3600.93,3600.93,2315.17
459.46,3678.14,3678.14,2315.17
459.345,3672.87,3672.87,2315.17
459.23,3681.1,3681.1,2315.17
459.115,3739.02,3739.02,2315.17
459,3742.34,3742.34,2315.17
458.886,3742.34,3752.65,2315.17
458.771,3788.79,3788.79,2315.17
458.656,3819.37,3819.37,2315.17
458.541,3860.88,3860.88,2315.17
458.427,3798.57,3798.57,2315.17
458.312,3806.23,3806.23,2315.17
458.198,3805.69,3805.69,2315.17
458.083,3805.69,3933.69,2315.17
457.969,3789.34,3789.34,2315.17
457.854,3853.53,3853.53,2315.17
457.74,3853.53,3994.22,2315.17
457.625,4030.06,4030.06,2315.17
457.511,4058.88,4058.88,2315.17
457.396,4078.45,4078.45,2315.17
457.282,4076.3,4076.3,2315.17
457.168,4075.05,4075.05,2315.17
457.053,4093.72,4093.72,2315.17
456.939,4065.35,4065.35,2315.17
456.825,4059.03,4059.03,2315.17
456.711,3994.86,3994.86,2315.17
456.597,3994.98,3994.98,2315.17
456.482,4019.06,4019.06,2315.17
456.368,4055.13,4055.13,2315.17
456.254,4052.88,4052.88,2315.17
456.14,4038.86,4038.86,2315.17
456.026,4052.5,4052.5,2315.17
455.912,4052.5,4107.04,2315.17
455.798,4093.48,4093.48,2315.17
455.684,4067.3,4067.3,2315.17
455.57,4067.3,4158.9,2315.17
455.456,4067.3,4076.79,2315.17
455.343,4134.13,4134.13,2315.17
455.229,4160.73,4160.73,2315.17
455.115,4223.12,4223.12,2315.17
455.001,4223.12,4249.72,2315.17
454.887,4191.56,4191.56,2315.17
454.774,4115,4115,2315.17
454.66,4143.38,4143.38,2315.17
454.546,4166.1,4166.1,2315.17
454.433,4126.17,4126.17,2315.17
454.319,4198.03,4198.03,2315.17
454.205,4322.89,4322.89,2315.17
454.092,4351.1,4351.1,2315.17
453.978,4355.86,4355.86,2315.17
453.865,4241.55,4241.55,2315.17
453.751,4274.42,4274.42,2315.17
453.638,4273.97,4273.97,2315.17
453.525,4385.64,4385.64,2315.17
453.411,4484.79,4484.79,2315.17
453.298,4465.97,4465.97,2315.17
453.184,4459.85,4459.85,2315.17
453.071,4556.92,4556.92,2315.17
452.958,4608.95,4608.95,2315.17
452.845,4549.39,4549.39,2315.17
452.731,4543.98,4543.98,2315.17
452.618,4547.34,4547.34,2315.17
452.505,4547.34,4697.99,2315.17
452.392,4566.87,4566.87,2315.17
452.279,4578.8,4578.8,2315.17
452.166,4637.97,4637.97,2315.17
452.053,4620.03,4620.03,2315.17
451.94,4603.34,4603.34,2315.17
451.827,4639.27,4639.27,2315.17
451.714,4626.33,4626.33,2315.17
451.601,4634.76,4634.76,2315.17
451.488,4637.64,4637.64,2315.17
451.375,4601.7,4601.7,2315.17
451.262,4628.31,4628.31,2315.17
451.149,4593.78,4593.78,2315.17
451.037,4649.76,4649.76,2315.17
450.924,4654.55,4654.55,2315.17
450.811,4639.82,4639.82,2315.17
450.699,4647.83,4647.83,2315.17
450.586,4661.99,4661.99,2315.17
450.473,4650.02,4650.02,2315.17
450.361,4688.76,4688.76,2315.17
450.248,4680.06,4680.06,2315.17
450.135,4724.48,4724.48,2315.17
450.023,4682.36,4682.36,2315.17
449.91,4579.93,4579.93,2315.17
449.798,4615.62,4615.62,2315.17
449.685,4621.39,4621.39,2315.17
449.573,4581.01,4581.01,2315.17
449.461,4573.5,4573.5,2315.17
449.348,4593.05,4593.05,2315.17
449.236,4558.77,4558.77,2315.17
449.124,4583.51,4583.51,2315.17
449.011,4573.86,4573.86,2315.17
448.899,4516.19,4516.19,2315.17
448.787,4523.29,4523.29,2315.17
448.675,4526.35,4526.35,2315.17
448.562,4513.52,4513.52,2315.17
448.45,4507.94,4507.94,2315.17
448.338,4498.36,4498.36,2315.17
448.226,4524.67,4524.67,2315.17
448.114,4509.35,4509.35,2315.17
448.002,4530.04,4530.04,2315.17
447.89,4475.55,4475.55,2315.17
447.778,4475.64,4475.64,2315.17
447.666,4517.28,4517.28,2315.17
447.554,4599.42,4599.42,2315.17
447.442,4592.16,4592.16,2315.17
447.33,4617.44,4617.44,2315.17
447.219,4612.33,4612.33,2315.17
447.107,4670.62,4670.62,2315.17
446.995,4705.62,4705.62,2315.17
446.883,4632.38,4632.38,2315.17
446.772,4628.89,4628.89,2315.17
446.66,4652.97,4652.97,2315.17
446.548,4686.02,4686.02,2315.17
446.437,4747.57,4747.57,2315.17
446.325,4764.32,4764.32,2315.17
446.213,4754.96,4754.96,2315.17
446.102,4708.17,4708.17,2315.17
445.99,4704.21,4704.21,2315.17
445.879,4687.55,4687.55,2315.17
445.767,4722.1,4722.1,2315.17
445.656,4734.4,4734.4,2315.17
445.545,4713.49,4713.49,2315.17
445.433,4715.68,4715.68,2315.17
445.322,4680.04,4680.04,2315.17
445.21,4736.29,4736.29,2315.17
445.099,4736.29,4746.72,2315.17
444.988,4741.51,4741.51,2315.17
444.877,4751.62,4751.62,2315.17
444.765,4778.53,4778.53,2315.17
444.654,4796.68,4796.68,2315.17
444.543,4821.55,4821.55,2315.17
444.432,4828.3,4828.3,2315.17
444.321,4863.05,4863.05,2315.17
444.21,4883.16,4883.16,2315.17
444.099,4908.61,4908.61,2315.17
443.988,4915.5,4915.5,2315.17
443.877,4907.33,4907.33,2315.17
443.766,4849.74,4849.74,2315.17
443.655,4836.27,4836.27,2315.17
443.544,4837.39,4837.39,2315.17
443.433,4834.75,4834.75,2315.17
443.322,4828.51,4828.51,2315.17
443.211,4830.98,4830.98,2315.17
443.1,4822.54,4822.54,2315.17
442.99,4801.52,4801.52,2315.17
442.879,4777.44,4777.44,2315.17
442.768,4759.87,4759.87,2315.17
442.658,4739.14,4739.14,2315.17
442.547,4742.24,4742.24,2315.17
442.436,4694.84,4694.84,2315.17
442.326,4769.72,4769.72,2315.17
442.215,4768.42,4768.42,2315.17
442.104,4747.17,4747.17,2315.17
441.994,4796.91,4796.91,2315.17
441.883,4794.05,4794.05,2315.17
441.773,4821.24,4821.24,2315.17
441.663,4794.41,4794.41,2315.17
441.552,4783.14,4783.14,2315.17
441.442,4807.38,4807.38,2315.17
441.331,4804.01,4804.01,2315.17
441.221,4827.42,4827.42,2315.17
441.111,4849.17,4849.17,2315.17
441,4876.76,4876.76,2315.17
440.89,4842.22,4842.22,2315.17
440.78,4884.1,4884.1,2315.17
440.67,4862.5,4862.5,2315.17
440.56,4915.61,4915.61,2315.17
440.449,4917.78,4917.78,2315.17
440.339,4892.88,4892.88,2315.17
440.229,4889.57,4889.57,2315.17
440.119,4820.32,4820.32,2315.17
440.009,4846.41,4846.41,2315.17
439.899,4824.79,4824.79,2315.17
439.789,4831.78,4831.78,2315.17
439.679,4806.86,4806.86,2315.17
439.569,4831.44,4831.44,2315.17
439.459,4812,4812,2315.17
439.35,4849.76,4849.76,2315.17
439.24,4903.32,4903.32,2315.17
439.13,4897.54,4897.54,2315.17
439.02,4894.14,4894.14,2315.17
438.91,4944.26,4944.26,2315.17
438.801,4997.83,4997.83,2315.17
438.691,4967.03,4967.03,2315.17
438.581,4972.55,4972.55,2315.17
438.472,4964.08,4964.08,2315.17
438.362,4961.91,4961.91,2315.17
438.252,4913.42,4913.42,2315.17
438.143,4921.87,4921.87,2315.17
438.033,4956.97,4956.97,2315.17
437.924,4985.89,4985.89,2315.17
437.814,4922.88,4922.88,2315.17
437.705,4950.12,4950.12,2315.17
437.595,4935.6,4935.6,2315.17
437.486,4989,4989,2315.17
437.377,4945.14,4945.14,2315.17
437.267,4956.91,4956.91,2315.17
437.158,4972.72,4972.72,2315.17
437.049,4963.25,4963.25,2315.17
436.939,5011.88,5011.88,2315.17
436.83,4973.85,4973.85,2315.17
436.721,5081.83,5081.83,2315.17
436.612,5087.36,5087.36,2315.17
436.503,5067.08,5067.08,2315.17
436.394,5087.91,5087.91,2315.17
436.284,5043.74,5043.74,2315.17
436.175,5037.85,5037.85,2315.17
436.066,4997.45,4997.45,2315.17
435.957,4961.15,4961.15,2315.17
435.848,4985.7,4985.7,2315.17
435.739,4991.08,4991.08,2315.17
435.63,4957.21,4957.21,2315.17
435.522,4924.19,4924.19,2315.17
435.413,4859.22,4859.22,2315.17
435.304,4783.49,4783.49,2315.17
435.195,4813.8,4813.8,2315.17
435.086,4741.44,4741.44,2315.17
434.977,4772.99,4772.99,2315.17
434.869,4750.43,4750.43,2315.17
434.76,4770.41,4770.41,2315.17
434.651,4803.55,4803.55,2315.17
434.543,4858.03,4858.03,2315.17
434.434,4843.98,4843.98,2315.17
434.325,4872.52,4872.52,2315.17
434.217,4849.85,4849.85,2315.17
434.108,4891.37,4891.37,2315.17
434,4879.11,4879.11,2315.17
433.891,4828.9,4828.9,2315.17
433.783,4785.83,4785.83,2315.17
433.674,4788.34,4788.34,2315.17
433.566,4786.48,4786.48,2315.17
433.457,4819.2,4819.2,2315.17
433.349,4832.26,4832.26,2315.17
433.241,4790.02,4790.02,2315.17
433.132,4823.95,4823.95,2315.17
433.024,4810.86,4810.86,2315.17
432.916,4784.52,4784.52,2315.17
432.808,4779.45,4779.45,2315.17
432.7,4749.3,4749.3,2315.17
432.591,4709.51,4709.51,2315.17
432.483,4664.14,4664.14,2315.17
432.375,4659.19,4659.19,2315.17
432.267,4720.13,4720.13,2315.17
432.159,4679.5,4679.5,2315.17
432.051,4703.82,4703.82,2315.17
431.943,4756.01,4756.01,2315.17
431.835,4698.2,4698.2,2315.17
431.727,4718.02,4718.02,2315.17
431.619,4745.42,4745.42,2315.17
431.511,4745.42,4782.82,2315.17
431.403,4749.12,4749.12,2315.17
431.295,4693.87,4693.87,2315.17
431.188,4762.32,4762.32,2315.17
431.08,4784.35,4784.35,2315.17
430.972,4848.42,4848.42,2315.17
430.864,4868.58,4868.58,2315.17
430.756,4927.4,4927.4,2315.17
430.649,4871.81,4871.81,2315.17
430.541,4785.13,4785.13,2315.17
430.434,4788.04,4788.04,2315.17
430.326,4788.04,4849.27,2315.17
430.218,4788.04,4879.92,2315.17
430.111,4748.07,4748.07,2315.17
430.003,4817.92,4817.92,2315.17
429.896,4792.4,4792.4,2315.17
429.788,4829.14,4829.14,2315.17
429.681,4811.44,4811.44,2315.17
429.573,4843.74,4843.74,2315.17
429.466,4847.67,4847.67,2315.17
429.359,4847.67,4868.43,2315.17
429.251,4809.77,4809.77,2315.17
429.144,4847.48,4847.48,2315.17
429.037,4859.97,4859.97,2315.17
428.929,4836.07,4836.07,2315.17
428.822,4795.04,4795.04,2315.17
428.715,4706.46,4706.46,2315.17
428.608,4750.48,4750.48,2315.17
428.501,4748.39,4748.39,2315.17
428.394,4729.62,4729.62,2315.17
428.286,4686.07,4686.07,2315.17
428.179,4602.47,4602.47,2315.17
428.072,4552.14,4552.14,2315.17
427.965,4598.73,4598.73,2315.17
427.858,4613.97,4613.97,2315.17
427.751,4613.52,4613.52,2315.17
427.644,4623.6,4623.6,2315.17
427.538,4730.69,4730.69,2315.17
427.431,4718.06,4718.06,2315.17
427.324,4718.06,4756.27,2315.17
427.217,4681.98,4681.98,2315.17
427.11,4703.36,4703.36,2315.17
427.003,4657.07,4657.07,2315.17
426.897,4647.16,4647.16,2315.17
426.79,4650.56,4650.56,2315.17
426.683,4664.31,4664.31,2315.17
426.577,4646.71,4646.71,2315.17
426.47,4679.75,4679.75,2315.17
426.363,4679.03,4679.03,2315.17
426.257,4688.33,4688.33,2315.17
426.15,4688.8,4688.8,2315.17
426.044,4679.39,4679.39,2315.17
425.937,4679.39,4773.06,2315.17
425.831,4653.39,4653.39,2315.17
425.724,4653.39,4707.67,2315.17
425.618,4688.17,4688.17,2315.17
425.511,4717.31,4717.31,2315.17
425.405,4737.6,4737.6,2315.17
425.299,4733.45,4733.45,2315.17
425.192,4710.24,4710.24,2315.17
425.086,4730.92,4730.92,2315.17
424.98,4667.45,4667.45,2315.17
424.873,4668.89,4668.89,2315.17
424.767,4661.05,4661.05,2315.17
424.661,4661.05,4680.3,2315.17
424.555,4673.3,4673.3,2315.17
424.449,4708.96,4708.96,2315.17
424.343,4720.96,4720.96,2315.17
424.236,4720.67,4720.67,2315.17
424.13,4720.67,4738.47,2315.17
424.024,4659.99,4659.99,2315.17
423.918,4758.25,4758.25,2315.17
423.812,4743.09,4743.09,2315.17
423.706,4795.12,4795.12,2315.17
423.601,4728.4,4728.4,2315.17
423.495,4764.98,4764.98,2315.17
423.389,4786.2,4786.2,2315.17
423.283,4786.2,4818.3,2315.17
423.177,4786.2,4831.31,2315.17
423.071,4764.74,4764.74,2315.17
422.966,4768.74,4768.74,2315.17
422.86,4768.74,4836.99,2315.17
422.754,4754.58,4754.58,2315.17
422.648,4878.43,4878.43,2315.17
422.543,4928.58,4928.58,2315.17
422.437,4948.73,4948.73,2315.17
422.331,4934.42,4934.42,2315.17
422.226,4916.66,4916.66,2315.17
422.12,4948.04,4948.04,2315.17
422.015,4919.76,4919.76,2315.17
421.909,4974.22,4974.22,2315.17
421.804,4969.73,4969.73,2315.17
421.698,4974.8,4974.8,2315.17
421.593,4983.85,4983.85,2315.17
421.488,4953.2,4953.2,2315.17
421.382,4946.77,4946.77,2315.17
