temp,current_dist,new_dist,best_dist
411.242,2053.07,2053.07,2053.07
411.037,2053.07,2111.71,2053.07
410.831,2053.66,2053.66,2053.07
410.626,2083.03,2083.03,2053.07
410.42,2104.43,2104.43,2053.07
410.215,2128.43,2128.43,2053.07
410.01,2163.88,2163.88,2053.07
409.805,2163.92,2163.92,2053.07
409.6,2160.76,2160.76,2053.07
409.395,2261.04,2261.04,2053.07
409.191,2263.46,2263.46,2053.07
408.986,2286.71,2286.71,2053.07
408.782,2218.15,2218.15,2053.07
408.577,2247.99,2247.99,2053.07
408.373,2243.22,2243.22,2053.07
408.169,2367.96,2367.96,2053.07
407.965,2381.74,2381.74,2053.07
407.761,2320.55,2320.55,2053.07
407.557,2348.31,2348.31,2053.07
407.353,2471.57,2471.57,2053.07
407.149,2471.57,2513.12,2053.07
406.946,2444.7,2444.7,2053.07
406.742,2460.73,2460.73,2053.07
406.539,2460.73,2504.69,2053.07
406.336,2467.7,2467.7,2053.07
406.132,2398.86,2398.86,2053.07
405.929,2425.42,2425.42,2053.07
405.726,2425.42,2506.83,2053.07
405.523,2442.28,2442.28,2053.07
405.321,2402.35,2402.35,2053.07
405.118,2401.95,2401.95,2053.07
404.916,2401.95,2411.05,2053.07
404.713,2434.92,2434.92,2053.07
404.511,2454.8,2454.8,2053.07
404.308,2455.97,2455.97,2053.07
404.106,2455.97,2472.86,2053.07
403.904,2466.99,2466.99,2053.07
403.702,2517.52,2517.52,2053.07
403.5,2502.57,2502.57,2053.07
403.299,2475.21,2475.21,2053.07
403.097,2505.39,2505.39,2053.07
402.895,2498.26,2498.26,2053.07
402.694,2429.15,2429.15,2053.07
402.493,2535.23,2535.23,2053.07
402.291,2544.81,2544.81,2053.07
402.09,2500.68,2500.68,2053.07
401.889,2485.73,2485.73,2053.07
401.688,2479.37,2479.37,2053.07
401.487,2436.74,2436.74,2053.07
401.287,2433.39,2433.39,2053.07
401.086,2449.68,2449.68,2053.07
400.886,2462.11,2462.11,2053.07
400.685,2431.51,2431.51,2053.07
400.485,2451.52,2451.52,2053.07
400.284,2460.03,2460.03,2053.07
400.084,2458.76,2458.76,2053.07
399.884,2458.76,2500.24,2053.07
399.684,2433.32,2433.32,2053.07
399.485,2434.8,2434.8,2053.07
399.285,2439.82,2439.82,2053.07
399.085,2439.54,2439.54,2053.07
398.886,2444.78,2444.78,2053.07
398.686,2488.25,2488.25,2053.07
398.487,2471.51,2471.51,2053.07
398.288,2471.51,2524.67,2053.07
398.088,2471.51,2582.94,2053.07
397.889,2461.2,2461.2,2053.07
397.69,2495.26,2495.26,2053.07
397.492,2486.92,2486.92,2053.07
397.293,2481.55,2481.55,2053.07
397.094,2490.18,2490.18,2053.07
396.896,2474.74,2474.74,2053.07
396.697,2409.17,2409.17,2053.07
396.499,2454.54,2454.54,2053.07
396.301,2454.54,2477.32,2053.07
396.102,2412.64,2412.64,2053.07
395.904,2405.41,2405.41,2053.07
395.706,2401.41,2401.41,2053.07
395.509,2449.57,2449.57,2053.07
395.311,2452.22,2452.22,2053.07
395.113,2435.65,2435.65,2053.07
394.916,2420.19,2420.19,2053.07
394.718,2440.67,2440.67,2053.07
394.521,2403.59,2403.59,2053.07
394.324,2403.59,2488.76,2053.07
394.126,2401.55,2401.55,2053.07
393.929,2409.62,2409.62,2053.07
393.732,2408.48,2408.48,2053.07
393.536,2449.48,2449.48,2053.07
393.339,2488.13,2488.13,2053.07
393.142,2509.41,2509.41,2053.07
392.945,2463.8,2463.8,2053.07
392.749,2442.3,2442.3,2053.07
392.553,2463.34,2463.34,2053.07
392.356,2496.67,2496.67,2053.07
392.16,2532.15,2532.15,2053.07
391.964,2523.24,2523.24,2053.07
391.768,2497.94,2497.94,2053.07
391.572,2510.91,2510.91,2053.07
391.376,2503.47,2503.47,2053.07
391.181,2492.73,2492.73,2053.07
390.985,2518.25,2518.25,2053.07
390.79,2498.08,2498.08,2053.07
390.594,2513.25,2513.25,2053.07
390.399,2510.4,2510.4,2053.07
390.204,2500.92,2500.92,2053.07
390.009,2444.99,2444.99,2053.07
389.814,2447.58,2447.58,2053.07
389.619,2417.19,2417.19,2053.07
389.424,2393.2,2393.2,2053.07
389.229,2398.29,2398.29,2053.07
389.035,2474.78,2474.78,2053.07
388.84,2564.32,2564.32,2053.07
388.646,2616.95,2616.95,2053.07
388.451,2616.95,2649.47,2053.07
388.257,2642.11,2642.11,2053.07
388.063,2595.72,2595.72,2053.07
387.869,2657.25,2657.25,2053.07
387.675,2620.08,2620.08,2053.07
387.481,2632.16,2632.16,2053.07
387.287,2570.71,2570.71,2053.07
387.094,2614.38,2614.38,2053.07
386.9,2639.44,2639.44,2053.07
386.707,2680.37,2680.37,2053.07
386.513,2637.87,2637.87,2053.07
386.32,2663.67,2663.67,2053.07
386.127,2644.75,2644.75,2053.07
385.934,2617.97,2617.97,2053.07
385.741,2619.91,2619.91,2053.07
385.548,2679.22,2679.22,2053.07
385.355,2730.14,2730.14,2053.07
385.163,2745.07,2745.07,2053.07
384.97,2749.79,2749.79,2053.07
384.778,2765.41,2765.41,2053.07
