temp,current_dist,new_dist,best_dist
402.929,2023.5,2023.5,2015.65
402.727,2026.72,2026.72,2015.65
402.526,2061.86,2061.86,2015.65
402.325,2060.38,2060.38,2015.65
402.124,2090.61,2090.61,2015.65
401.922,2088.19,2088.19,2015.65
401.721,2102.12,2102.12,2015.65
401.521,2223.6,2223.6,2015.65
401.32,2237.06,2237.06,2015.65
401.119,2224.23,2224.23,2015.65
400.919,2277.08,2277.08,2015.65
400.718,2340.82,2340.82,2015.65
400.518,2340.43,2340.43,2015.65
400.318,2358.74,2358.74,2015.65
400.117,2352.84,2352.84,2015.65
399.917,2376.69,2376.69,2015.65
399.717,2347.95,2347.95,2015.65
399.518,2323.45,2323.45,2015.65
399.318,2333.6,2333.6,2015.65
399.118,2321.69,2321.69,2015.65
398.919,2276.64,2276.64,2015.65
398.719,2281.82,2281.82,2015.65
398.52,2298.09,2298.09,2015.65
398.32,2298.09,2381.2,2015.65
398.121,2363.61,2363.61,2015.65
397.922,2388.24,2388.24,2015.65
397.723,2359.1,2359.1,2015.65
397.524,2359.1,2468.76,2015.65
397.326,2354.22,2354.22,2015.65
397.127,2389.84,2389.84,2015.65
396.928,2440.22,2440.22,2015.65
396.73,2435.97,2435.97,2015.65
396.532,2474.73,2474.73,2015.65
396.333,2485.05,2485.05,2015.65
396.135,2518.1,2518.1,2015.65
395.937,2518.1,2586.39,2015.65
395.739,2518.99,2518.99,2015.65
395.541,2518.35,2518.35,2015.65
395.344,2489.48,2489.48,2015.65
395.146,2496.94,2496.94,2015.65
394.948,2498.34,2498.34,2015.65
394.751,2419.32,2419.32,2015.65
394.553,2419.48,2419.48,2015.65
394.356,2427.64,2427.64,2015.65
394.159,2412.21,2412.21,2015.65
393.962,2472.26,2472.26,2015.65
393.765,2469.53,2469.53,2015.65
393.568,2527.84,2527.84,2015.65
393.371,2521.77,2521.77,2015.65
393.175,2501.5,2501.5,2015.65
392.978,2471.38,2471.38,2015.65
392.781,2471.21,2471.21,2015.65
392.585,2495.73,2495.73,2015.65
392.389,2450,2450,2015.65
392.193,2482.94,2482.94,2015.65
391.996,2527.1,2527.1,2015.65
391.8,2527.1,2574.32,2015.65
391.605,2521.36,2521.36,2015.65
391.409,2515.96,2515.96,2015.65
391.213,2517.14,2517.14,2015.65
391.017,2511.73,2511.73,2015.65
390.822,2497.49,2497.49,2015.65
390.627,2542.47,2542.47,2015.65
390.431,2535.34,2535.34,2015.65
390.236,2522.53,2522.53,2015.65
390.041,2525.11,2525.11,2015.65
389.846,2562.7,2562.7,2015.65
389.651,2535.52,2535.52,2015.65
389.456,2526.6,2526.6,2015.65
389.261,2526.6,2560.01,2015.65
389.067,2540.79,2540.79,2015.65
388.872,2546.16,2546.16,2015.65
388.678,2482.46,2482.46,2015.65
388.483,2471.83,2471.83,2015.65
388.289,2416.35,2416.35,2015.65
388.095,2489.32,2489.32,2015.65
387.901,2503.03,2503.03,2015.65
387.707,2503.04,2503.04,2015.65
387.513,2476.38,2476.38,2015.65
387.319,2391.19,2391.19,2015.65
387.126,2332.2,2332.2,2015.65
386.932,2335.34,2335.34,2015.65
386.739,2367.45,2367.45,2015.65
386.545,2348.29,2348.29,2015.65
386.352,2354.22,2354.22,2015.65
386.159,2306.87,2306.87,2015.65
385.966,2301.39,2301.39,2015.65
385.773,2301.39,2389.28,2015.65
385.58,2377.46,2377.46,2015.65
385.387,2317.11,2317.11,2015.65
385.195,2344.39,2344.39,2015.65
385.002,2389.4,2389.4,2015.65
384.809,2377.03,2377.03,2015.65
384.617,2388.1,2388.1,2015.65
384.425,2395.73,2395.73,2015.65
384.233,2396.05,2396.05,2015.65
384.04,2400.06,2400.06,2015.65
383.848,2416.44,2416.44,2015.65
383.656,2390.91,2390.91,2015.65
383.465,2400.21,2400.21,2015.65
383.273,2407.12,2407.12,2015.65
383.081,2405.66,2405.66,2015.65
