temp,current_dist,new_dist,best_dist
134.975,697.22,697.22,675.215
134.908,697.274,697.274,675.215
134.84,691.951,691.951,675.215
134.773,684.735,684.735,675.215
134.706,690.004,690.004,675.215
134.638,684.735,684.735,675.215
134.571,690.058,690.058,675.215
134.504,697.585,697.585,675.215
134.436,690.058,690.058,675.215
134.369,697.274,697.274,675.215
134.302,697.22,697.22,675.215
134.235,690.004,690.004,675.215
134.168,697.531,697.531,675.215
134.101,692.261,692.261,675.215
134.034,684.735,684.735,675.215
133.967,692.261,692.261,675.215
133.9,697.585,697.585,675.215
133.833,704.801,704.801,675.215
133.766,699.477,699.477,675.215
133.699,704.801,704.801,675.215
133.632,682.795,682.795,675.215
133.565,704.801,704.801,675.215
133.498,682.795,682.795,675.215
133.432,677.472,677.472,675.215
133.365,692.261,692.261,675.215
133.298,677.472,677.472,675.215
133.232,661.055,661.055,661.055
133.165,669.945,669.945,661.055
133.098,684.735,684.735,661.055
133.032,692.261,692.261,661.055
132.965,684.735,684.735,661.055
132.899,690.058,690.058,661.055
132.832,697.585,697.585,661.055
132.766,690.058,690.058,661.055
132.7,697.585,697.585,661.055
132.633,682.795,682.795,661.055
132.567,675.268,675.268,661.055
132.501,675.215,675.215,661.055
132.434,690.004,690.004,661.055
132.368,690.058,690.058,661.055
132.302,697.274,697.274,661.055
132.236,690.058,690.058,661.055
132.17,684.735,684.735,661.055
132.104,692.261,692.261,661.055
132.038,699.477,699.477,661.055
131.972,704.747,704.747,661.055
131.906,697.22,697.22,661.055
131.84,688.329,688.329,661.055
131.774,704.747,704.747,661.055
131.708,704.801,704.801,661.055
131.642,697.274,697.274,661.055
131.576,691.951,691.951,661.055
131.51,697.22,697.22,661.055
131.445,675.215,675.215,661.055
131.379,697.22,697.22,661.055
131.313,704.747,704.747,661.055
131.248,697.22,697.22,661.055
131.182,697.274,697.274,661.055
131.116,697.22,697.22,661.055
131.051,690.004,690.004,661.055
130.985,697.531,697.531,661.055
130.92,697.585,697.585,661.055
130.854,697.531,697.531,661.055
130.789,697.531,704.747,661.055
130.724,697.585,697.585,661.055
130.658,682.795,682.795,661.055
130.593,677.472,677.472,661.055
130.528,692.261,692.261,661.055
130.462,684.735,684.735,661.055
130.397,691.951,691.951,661.055
130.332,669.945,669.945,661.055
130.267,661.055,661.055,661.055
130.202,683.06,683.06,661.055
130.136,688.383,688.383,661.055
130.071,688.329,688.329,661.055
130.006,681.113,681.113,661.055
129.941,675.844,675.844,661.055
129.876,683.06,683.06,661.055
129.811,688.329,688.329,661.055
129.747,697.22,697.22,661.055
129.682,704.747,704.747,661.055
129.617,697.22,697.22,661.055
129.552,704.747,704.747,661.055
129.487,682.741,682.741,661.055
129.422,677.472,677.472,661.055
129.358,661.055,661.055,661.055
129.293,666.378,666.378,661.055
129.228,682.795,682.795,661.055
129.164,675.268,675.268,661.055
129.099,666.378,666.378,661.055
129.035,661.055,661.055,661.055
128.97,669.945,669.945,661.055
128.906,661.055,661.055,661.055
128.841,666.378,666.378,661.055
128.777,682.795,682.795,661.055
128.712,704.801,704.801,661.055
128.648,697.274,697.274,661.055
128.584,690.058,690.058,661.055
128.519,697.274,697.274,661.055
128.455,688.383,688.383,661.055
128.391,666.378,666.378,661.055
128.327,675.268,675.268,661.055
128.263,675.268,697.274,661.055
128.198,669.945,669.945,661.055
128.134,675.215,675.215,661.055
128.07,690.004,690.004,661.055
128.006,697.22,697.22,661.055
127.942,704.747,704.747,661.055
127.878,688.329,688.329,661.055
127.814,697.22,697.22,661.055
127.75,690.004,690.004,661.055
127.687,675.215,675.215,661.055
127.623,690.004,690.004,661.055
127.559,681.113,681.113,661.055
127.495,666.324,666.324,661.055
127.431,682.741,682.741,661.055
127.368,666.324,666.324,661.055
127.304,682.741,682.741,661.055
127.24,682.795,682.795,661.055
127.177,704.801,704.801,661.055
127.113,688.383,688.383,661.055
127.05,666.378,666.378,661.055
126.986,666.378,681.167,661.055
126.923,666.378,688.383,661.055
126.859,682.795,682.795,661.055
126.796,675.268,675.268,661.055
126.732,697.274,697.274,661.055
126.669,675.268,675.268,661.055
126.606,666.378,666.378,661.055
126.542,666.378,688.383,661.055
126.479,666.324,666.324,661.055
126.416,666.324,682.741,661.055
126.353,681.113,681.113,661.055
126.289,681.167,681.167,661.055
126.226,697.585,697.585,661.055
126.163,697.531,697.531,661.055
126.1,681.113,681.113,661.055
126.037,688.329,688.329,661.055
125.974,704.747,704.747,661.055
125.911,704.801,704.801,661.055
125.848,697.585,697.585,661.055
125.785,697.531,697.531,661.055
125.722,681.113,681.113,661.055
125.659,690.004,690.004,661.055
125.597,675.215,675.215,661.055
125.534,697.22,697.22,661.055
125.471,704.747,704.747,661.055
125.408,704.801,704.801,661.055
125.346,697.274,697.274,661.055
125.283,688.383,688.383,661.055
125.22,704.801,704.801,661.055
125.158,704.747,704.747,661.055
125.095,688.329,688.329,661.055
125.032,666.324,666.324,661.055
124.97,688.329,688.329,661.055
124.907,704.747,704.747,661.055
124.845,688.329,688.329,661.055
124.783,681.113,681.113,661.055
124.72,688.329,688.329,661.055
124.658,683.06,683.06,661.055
124.595,691.951,691.951,661.055
124.533,697.22,697.22,661.055
124.471,688.329,688.329,661.055
124.409,688.383,688.383,661.055
124.346,666.378,666.378,661.055
124.284,661.055,661.055,661.055
124.222,669.945,669.945,661.055
124.16,675.215,675.215,661.055
124.098,690.004,690.004,661.055
124.036,681.113,681.113,661.055
123.974,675.844,675.844,661.055
123.912,661.055,661.055,661.055
123.85,666.378,666.378,661.055
123.788,681.167,681.167,661.055
123.726,697.585,697.585,661.055
123.664,697.531,697.531,661.055
123.602,682.741,682.741,661.055
123.541,704.747,704.747,661.055
123.479,682.741,682.741,661.055
123.417,677.472,677.472,661.055
123.355,682.795,682.795,661.055
123.294,675.268,675.268,661.055
123.232,690.058,690.058,661.055
123.17,681.167,681.167,661.055
123.109,675.844,675.844,661.055
123.047,681.113,681.113,661.055
122.986,675.844,675.844,661.055
122.924,692.261,692.261,661.055
122.863,684.735,684.735,661.055
122.801,690.004,690.004,661.055
122.74,690.004,697.22,661.055
122.679,675.215,675.215,661.055
122.617,675.268,675.268,661.055
122.556,675.268,682.795,661.055
122.495,697.274,697.274,661.055
122.434,690.058,690.058,661.055
122.372,690.004,690.004,661.055
122.311,681.113,681.113,661.055
122.25,690.004,690.004,661.055
122.189,690.058,690.058,661.055
122.128,697.585,697.585,661.055
122.067,682.795,682.795,661.055
122.006,675.268,675.268,661.055
121.945,675.268,697.274,661.055
121.884,697.274,697.274,661.055
121.823,704.801,704.801,661.055
121.762,699.477,699.477,661.055
121.701,683.06,683.06,661.055
121.64,691.951,691.951,661.055
121.579,669.945,669.945,661.055
121.518,677.472,677.472,661.055
121.458,682.741,682.741,661.055
121.397,704.747,704.747,661.055
121.336,682.741,682.741,661.055
121.276,697.531,697.531,661.055
121.215,704.747,704.747,661.055
121.154,697.531,697.531,661.055
121.094,704.747,704.747,661.055
121.033,697.22,697.22,661.055
120.973,690.004,690.004,661.055
120.912,697.22,697.22,661.055
120.852,691.951,691.951,661.055
120.791,669.945,669.945,661.055
120.731,691.951,691.951,661.055
120.671,697.22,697.22,661.055
120.61,704.747,704.747,661.055
120.55,688.329,688.329,661.055
120.49,683.06,683.06,661.055
120.429,688.383,688.383,661.055
120.369,688.329,688.329,661.055
120.309,688.383,688.383,661.055
120.249,666.378,666.378,661.055
120.189,661.055,661.055,661.055
120.129,669.945,669.945,661.055
120.069,661.055,661.055,661.055
120.009,683.06,683.06,661.055
119.949,699.477,699.477,661.055
119.889,677.472,677.472,661.055
119.829,661.055,661.055,661.055
119.769,666.378,666.378,661.055
119.709,666.378,681.167,661.055
119.649,688.383,688.383,661.055
119.589,666.378,666.378,661.055
119.529,681.167,681.167,661.055
119.47,688.383,688.383,661.055
119.41,704.801,704.801,661.055
119.35,697.585,697.585,661.055
119.29,690.058,690.058,661.055
119.231,697.274,697.274,661.055
119.171,688.383,688.383,661.055
119.112,704.801,704.801,661.055
119.052,682.795,682.795,661.055
118.993,675.268,675.268,661.055
118.933,697.274,697.274,661.055
118.874,690.058,690.058,661.055
118.814,697.585,697.585,661.055
118.755,704.801,704.801,661.055
118.695,688.383,688.383,661.055
