temp,current_dist,new_dist,best_dist
153.271,811.081,811.081,767.891
152.965,855.922,855.922,767.891
152.659,895.7,895.7,767.891
152.353,895.7,951.676,767.891
152.049,898.974,898.974,767.891
151.744,885.31,885.31,767.891
151.441,862.911,862.911,767.891
151.138,880.701,880.701,767.891
150.836,862.021,862.021,767.891
150.534,947.978,947.978,767.891
150.233,947.978,959.529,767.891
149.933,900.408,900.408,767.891
149.633,876.413,876.413,767.891
149.333,914.569,914.569,767.891
149.035,926.715,926.715,767.891
148.737,964.952,964.952,767.891
148.439,905.512,905.512,767.891
148.142,892.468,892.468,767.891
147.846,886.882,886.882,767.891
147.55,842.382,842.382,767.891
147.255,947.22,947.22,767.891
146.961,963.815,963.815,767.891
146.667,976.984,976.984,767.891
146.374,976.088,976.088,767.891
146.081,876.229,876.229,767.891
145.789,910.191,910.191,767.891
145.497,891.997,891.997,767.891
145.206,900.192,900.192,767.891
144.916,913.631,913.631,767.891
144.626,938.667,938.667,767.891
144.337,840.95,840.95,767.891
144.048,878.817,878.817,767.891
143.76,865.473,865.473,767.891
143.472,837.59,837.59,767.891
143.185,901.128,901.128,767.891
142.899,901.128,922.403,767.891
142.613,933.137,933.137,767.891
142.328,930.362,930.362,767.891
142.043,968.769,968.769,767.891
141.759,989.864,989.864,767.891
141.476,944.858,944.858,767.891
141.193,944.858,995.518,767.891
140.91,891.87,891.87,767.891
140.629,900.327,900.327,767.891
140.347,909.704,909.704,767.891
140.067,906.257,906.257,767.891
139.786,922.922,922.922,767.891
139.507,881.394,881.394,767.891
139.228,814.469,814.469,767.891
138.949,881.394,881.394,767.891
138.672,854.818,854.818,767.891
138.394,822.095,822.095,767.891
138.117,818.271,818.271,767.891
137.841,801.941,801.941,767.891
137.565,798.795,798.795,767.891
137.29,798.795,842.85,767.891
137.016,803.352,803.352,767.891
136.742,843.221,843.221,767.891
136.468,874.339,874.339,767.891
136.195,871.84,871.84,767.891
135.923,860.686,860.686,767.891
135.651,859.101,859.101,767.891
135.38,841.639,841.639,767.891
135.109,835.81,835.81,767.891
134.839,805.679,805.679,767.891
134.569,835.81,835.81,767.891
134.3,851.855,851.855,767.891
134.031,846.681,846.681,767.891
133.763,846.681,920.202,767.891
133.496,922.544,922.544,767.891
133.229,915.371,915.371,767.891
132.962,910.949,910.949,767.891
