temp,current_dist,new_dist,best_dist
261.653,1410.76,1410.76,1310.89
261.129,1424.12,1424.12,1310.89
260.607,1454.35,1454.35,1310.89
260.086,1454.35,1597.72,1310.89
259.566,1491.65,1491.65,1310.89
259.047,1632.98,1632.98,1310.89
258.529,1709.36,1709.36,1310.89
258.011,1748.89,1748.89,1310.89
257.495,1787.93,1787.93,1310.89
256.98,1817.91,1817.91,1310.89
256.467,1815.38,1815.38,1310.89
255.954,1836.18,1836.18,1310.89
255.442,1827.45,1827.45,1310.89
254.931,1867.25,1867.25,1310.89
254.421,1895.51,1895.51,1310.89
253.912,1925.5,1925.5,1310.89
253.404,1903.13,1903.13,1310.89
252.897,1965.65,1965.65,1310.89
252.392,2013.49,2013.49,1310.89
251.887,1960.95,1960.95,1310.89
251.383,1892.61,1892.61,1310.89
250.88,1887.37,1887.37,1310.89
250.379,1849.56,1849.56,1310.89
249.878,1853.88,1853.88,1310.89
249.378,1858.53,1858.53,1310.89
248.879,1876.01,1876.01,1310.89
248.382,1884.92,1884.92,1310.89
247.885,1906.12,1906.12,1310.89
247.389,2005.43,2005.43,1310.89
246.894,1998.79,1998.79,1310.89
246.4,1991.81,1991.81,1310.89
245.908,1938.96,1938.96,1310.89
245.416,1943.27,1943.27,1310.89
244.925,2016.83,2016.83,1310.89
244.435,2066.31,2066.31,1310.89
243.946,2066.31,2101.98,1310.89
243.458,2199.32,2199.32,1310.89
242.971,2214.76,2214.76,1310.89
242.486,2213.57,2213.57,1310.89
242.001,2173.59,2173.59,1310.89
241.517,2099.43,2099.43,1310.89
241.034,2099.43,2147.65,1310.89
240.551,2083.14,2083.14,1310.89
240.07,2074.58,2074.58,1310.89
239.59,2058.44,2058.44,1310.89
239.111,2089.53,2089.53,1310.89
238.633,2095.46,2095.46,1310.89
238.156,2080.77,2080.77,1310.89
237.679,2081.38,2081.38,1310.89
237.204,2071.48,2071.48,1310.89
236.729,2089.34,2089.34,1310.89
236.256,2102.85,2102.85,1310.89
235.783,2078.59,2078.59,1310.89
235.312,2106.65,2106.65,1310.89
234.841,2200.12,2200.12,1310.89
234.372,2130.68,2130.68,1310.89
233.903,2131.94,2131.94,1310.89
233.435,2120.28,2120.28,1310.89
232.968,2112.73,2112.73,1310.89
232.502,2118.35,2118.35,1310.89
232.037,2121.32,2121.32,1310.89
231.573,2143.46,2143.46,1310.89
231.11,2155.81,2155.81,1310.89
230.648,2152.42,2152.42,1310.89
230.187,2155.82,2155.82,1310.89
229.726,2184.66,2184.66,1310.89
229.267,2219.94,2219.94,1310.89
228.808,2244.87,2244.87,1310.89
228.351,2248.17,2248.17,1310.89
227.894,2293.53,2293.53,1310.89
227.438,2333.3,2333.3,1310.89
226.983,2333.3,2341.91,1310.89
226.529,2252.74,2252.74,1310.89
226.076,2238.7,2238.7,1310.89
225.624,2218.28,2218.28,1310.89
225.173,2186.6,2186.6,1310.89
224.722,2190.62,2190.62,1310.89
