temp,current_dist,new_dist,best_dist
458.51,2309.49,2309.49,2294.85
458.052,2323.94,2323.94,2294.85
457.594,2315.17,2315.17,2294.85
457.136,2314.12,2314.12,2294.85
456.679,2389.6,2389.6,2294.85
456.222,2389.6,2437.8,2294.85
455.766,2387.57,2387.57,2294.85
455.311,2446.91,2446.91,2294.85
454.855,2450.31,2450.31,2294.85
454.4,2454.3,2454.3,2294.85
453.946,2453.17,2453.17,2294.85
453.492,2432.07,2432.07,2294.85
453.039,2433.5,2433.5,2294.85
452.585,2446.81,2446.81,2294.85
452.133,2450.32,2450.32,2294.85
451.681,2406.96,2406.96,2294.85
451.229,2398.83,2398.83,2294.85
450.778,2398.83,2508.76,2294.85
450.327,2427.11,2427.11,2294.85
449.877,2444.38,2444.38,2294.85
449.427,2463.77,2463.77,2294.85
448.977,2485.04,2485.04,2294.85
448.528,2495.07,2495.07,2294.85
448.08,2484.82,2484.82,2294.85
447.632,2505.03,2505.03,2294.85
447.184,2575.26,2575.26,2294.85
446.737,2587.98,2587.98,2294.85
446.29,2581.21,2581.21,2294.85
445.844,2631.37,2631.37,2294.85
445.398,2614.74,2614.74,2294.85
444.953,2636.79,2636.79,2294.85
444.508,2636.79,2668.14,2294.85
444.063,2665.51,2665.51,2294.85
443.619,2706.42,2706.42,2294.85
443.176,2689.57,2689.57,2294.85
442.732,2659.63,2659.63,2294.85
442.29,2597.1,2597.1,2294.85
441.847,2593.53,2593.53,2294.85
441.406,2572.69,2572.69,2294.85
440.964,2565.08,2565.08,2294.85
440.523,2555.44,2555.44,2294.85
440.083,2614.06,2614.06,2294.85
439.643,2614.06,2653.27,2294.85
439.203,2612.62,2612.62,2294.85
438.764,2600.71,2600.71,2294.85
438.325,2606.18,2606.18,2294.85
437.887,2616.18,2616.18,2294.85
437.449,2599.85,2599.85,2294.85
437.011,2611.99,2611.99,2294.85
436.574,2609.69,2609.69,2294.85
436.138,2643.91,2643.91,2294.85
435.702,2642.62,2642.62,2294.85
435.266,2679.67,2679.67,2294.85
434.831,2726.58,2726.58,2294.85
434.396,2708.59,2708.59,2294.85
433.961,2700.97,2700.97,2294.85
433.527,2700.97,2735.15,2294.85
433.094,2683.3,2683.3,2294.85
432.661,2713.12,2713.12,2294.85
432.228,2752.15,2752.15,2294.85
431.796,2736.04,2736.04,2294.85
431.364,2730.25,2730.25,2294.85
430.933,2688.1,2688.1,2294.85
430.502,2731.18,2731.18,2294.85
430.071,2679.44,2679.44,2294.85
429.641,2660.94,2660.94,2294.85
429.212,2644.57,2644.57,2294.85
428.782,2607.07,2607.07,2294.85
428.354,2689.27,2689.27,2294.85
427.925,2690.04,2690.04,2294.85
427.497,2672.02,2672.02,2294.85
427.07,2668.84,2668.84,2294.85
426.643,2697.78,2697.78,2294.85
426.216,2655.99,2655.99,2294.85
425.79,2641.37,2641.37,2294.85
425.364,2641.83,2641.83,2294.85
424.939,2589.04,2589.04,2294.85
424.514,2595.22,2595.22,2294.85
424.089,2632.04,2632.04,2294.85
423.665,2639.36,2639.36,2294.85
423.242,2645.05,2645.05,2294.85
422.818,2638.97,2638.97,2294.85
422.396,2603.16,2603.16,2294.85
421.973,2622.92,2622.92,2294.85
421.551,2667.17,2667.17,2294.85
421.13,2643.75,2643.75,2294.85
420.708,2601.46,2601.46,2294.85
420.288,2601.46,2693.74,2294.85
419.867,2577.4,2577.4,2294.85
419.448,2570.56,2570.56,2294.85
419.028,2535.72,2535.72,2294.85
418.609,2535.35,2535.35,2294.85
418.191,2578.77,2578.77,2294.85
417.772,2663.18,2663.18,2294.85
417.355,2687.34,2687.34,2294.85
416.937,2666.26,2666.26,2294.85
416.52,2678.08,2678.08,2294.85
416.104,2661.73,2661.73,2294.85
415.688,2649.82,2649.82,2294.85
415.272,2758.03,2758.03,2294.85
414.857,2765.08,2765.08,2294.85
414.442,2727.53,2727.53,2294.85
414.027,2720.65,2720.65,2294.85
413.613,2725.43,2725.43,2294.85
413.2,2716.55,2716.55,2294.85
412.787,2691.59,2691.59,2294.85
412.374,2697.14,2697.14,2294.85
411.961,2778.12,2778.12,2294.85
411.549,2746.22,2746.22,2294.85
411.138,2706.8,2706.8,2294.85
410.727,2635.34,2635.34,2294.85
410.316,2624.45,2624.45,2294.85
409.906,2603.16,2603.16,2294.85
409.496,2597.53,2597.53,2294.85
409.086,2597.53,2601.32,2294.85
408.677,2699.96,2699.96,2294.85
408.269,2632.78,2632.78,2294.85
407.86,2625.37,2625.37,2294.85
407.452,2642.95,2642.95,2294.85
407.045,2615.83,2615.83,2294.85
406.638,2624.69,2624.69,2294.85
406.231,2585.43,2585.43,2294.85
405.825,2569.85,2569.85,2294.85
