temp,current_dist,new_dist,best_dist
705.763,3533.02,3533.02,3530.58
705.41,3597.4,3597.4,3530.58
705.057,3650.24,3650.24,3530.58
704.705,3702.87,3702.87,3530.58
704.352,3824.62,3824.62,3530.58
704,3906.23,3906.23,3530.58
703.648,3948.03,3948.03,3530.58
703.296,3980.56,3980.56,3530.58
702.945,3973.55,3973.55,3530.58
702.593,4016.26,4016.26,3530.58
702.242,4016.26,4072.95,3530.58
701.891,4022.69,4022.69,3530.58
701.54,4012.91,4012.91,3530.58
701.189,4040.61,4040.61,3530.58
700.839,4037.99,4037.99,3530.58
700.488,4096.08,4096.08,3530.58
700.138,4106.9,4106.9,3530.58
699.788,4199.57,4199.57,3530.58
699.438,4201.38,4201.38,3530.58
699.088,4205.37,4205.37,3530.58
698.739,4213.09,4213.09,3530.58
698.389,4222.03,4222.03,3530.58
698.04,4197.84,4197.84,3530.58
697.691,4228.48,4228.48,3530.58
697.342,4224.1,4224.1,3530.58
696.994,4260.18,4260.18,3530.58
696.645,4254.41,4254.41,3530.58
696.297,4232.16,4232.16,3530.58
695.949,4222.72,4222.72,3530.58
695.601,4236.36,4236.36,3530.58
695.253,4246.23,4246.23,3530.58
694.905,4314.72,4314.72,3530.58
694.558,4339.38,4339.38,3530.58
694.21,4349.3,4349.3,3530.58
693.863,4383.76,4383.76,3530.58
693.516,4377.31,4377.31,3530.58
693.17,4375.06,4375.06,3530.58
692.823,4429.7,4429.7,3530.58
692.477,4441.25,4441.25,3530.58
692.13,4411.11,4411.11,3530.58
691.784,4408.5,4408.5,3530.58
691.438,4408.5,4472.34,3530.58
691.093,4339.7,4339.7,3530.58
690.747,4354.25,4354.25,3530.58
690.402,4362.08,4362.08,3530.58
690.057,4353.13,4353.13,3530.58
689.712,4368.52,4368.52,3530.58
689.367,4384.67,4384.67,3530.58
689.022,4396.89,4396.89,3530.58
688.678,4411.35,4411.35,3530.58
688.333,4410.43,4410.43,3530.58
687.989,4399.45,4399.45,3530.58
687.645,4403.08,4403.08,3530.58
687.301,4372.45,4372.45,3530.58
686.958,4442.84,4442.84,3530.58
686.614,4458.04,4458.04,3530.58
686.271,4458.59,4458.59,3530.58
685.928,4434.94,4434.94,3530.58
685.585,4435.05,4435.05,3530.58
685.242,4445.3,4445.3,3530.58
684.899,4423.95,4423.95,3530.58
684.557,4395.69,4395.69,3530.58
684.215,4435.69,4435.69,3530.58
683.872,4435.69,4500.13,3530.58
683.53,4419.01,4419.01,3530.58
683.189,4400.45,4400.45,3530.58
682.847,4324.76,4324.76,3530.58
682.506,4391.26,4391.26,3530.58
682.164,4388.78,4388.78,3530.58
681.823,4370.65,4370.65,3530.58
681.482,4361.46,4361.46,3530.58
681.142,4361.46,4396.16,3530.58
680.801,4376.67,4376.67,3530.58
680.461,4374.95,4374.95,3530.58
680.121,4434.74,4434.74,3530.58
679.78,4434.73,4434.73,3530.58
679.441,4436.8,4436.8,3530.58
679.101,4415.01,4415.01,3530.58
678.761,4409.81,4409.81,3530.58
678.422,4446.73,4446.73,3530.58
678.083,4452.1,4452.1,3530.58
677.744,4470.92,4470.92,3530.58
677.405,4436.39,4436.39,3530.58
677.066,4462.74,4462.74,3530.58
676.728,4522.72,4522.72,3530.58
676.389,4528.96,4528.96,3530.58
