temp,current_dist,new_dist,best_dist
133.133,674.217,674.217,667.001
132.867,659.22,659.22,659.22
132.601,685.585,685.585,659.22
132.336,685.585,758.217,659.22
132.072,765.076,765.076,659.22
131.807,772.292,772.292,659.22
131.544,856.83,856.83,659.22
131.281,812.099,812.099,659.22
131.018,785.734,785.734,659.22
130.756,800.16,800.16,659.22
130.495,773.181,773.181,659.22
130.234,773.181,822.808,659.22
129.973,799.546,799.546,659.22
129.713,849.173,849.173,659.22
129.454,864.982,864.982,659.22
129.195,828.077,828.077,659.22
128.936,864.982,864.982,659.22
128.679,879.207,879.207,659.22
128.421,863.397,863.397,659.22
128.164,833.533,833.533,659.22
127.908,807.169,807.169,659.22
127.652,807.169,833.533,659.22
127.397,792.743,792.743,659.22
127.142,819.107,819.107,659.22
126.888,824.015,824.015,659.22
126.634,853.879,853.879,659.22
126.381,848.971,848.971,659.22
126.128,764.434,764.434,659.22
125.876,765.076,765.076,659.22
125.624,849.613,849.613,659.22
125.373,819.107,819.107,659.22
125.122,834.917,834.917,659.22
124.872,834.917,864.781,659.22
124.622,792.743,792.743,659.22
124.373,797.65,797.65,659.22
124.124,780.837,780.837,659.22
123.876,778.846,778.846,659.22
123.628,778.846,807.169,659.22
123.381,808.709,808.709,659.22
123.134,778.846,778.846,659.22
122.888,731.522,731.522,659.22
122.642,731.522,773.696,659.22
122.397,731.522,761.385,659.22
122.152,761.385,761.385,659.22
121.908,731.522,731.522,659.22
121.664,757.887,757.887,659.22
121.421,807.202,807.202,659.22
121.178,807.202,822.841,659.22
120.935,805.21,805.21,659.22
120.693,833.533,833.533,659.22
120.452,849.343,849.343,659.22
120.211,807.169,807.169,659.22
119.971,837.032,837.032,659.22
119.731,863.397,863.397,659.22
119.491,835.074,835.074,659.22
119.252,835.074,850.884,659.22
119.014,837.066,837.066,659.22
118.776,810.701,810.701,659.22
118.538,808.709,808.709,659.22
118.301,809.352,809.352,659.22
118.065,811.343,811.343,659.22
117.828,844.574,844.574,659.22
117.593,851.79,851.79,659.22
117.358,851.79,893.964,659.22
117.123,830.465,830.465,659.22
116.889,872.639,872.639,659.22
116.655,835.734,835.734,659.22
116.422,872.639,872.639,659.22
116.189,865.423,865.423,659.22
115.956,778.924,778.924,659.22
115.724,742.019,742.019,659.22
115.493,657.481,657.481,657.481
115.262,687.345,687.345,657.481
115.031,687.345,729.114,657.481
114.801,724.25,724.25,657.481
114.572,724.25,796.882,657.481
114.343,682.076,682.076,657.481
114.114,698.493,698.493,657.481
113.886,740.668,740.668,657.481
113.658,710.804,710.804,657.481
113.431,767.018,767.018,657.481
113.204,796.882,796.882,657.481
112.977,767.018,767.018,657.481
112.751,838.651,838.651,657.481
112.526,801.746,801.746,657.481
112.301,799.754,799.754,657.481
112.076,777.106,777.106,657.481
111.852,779.098,779.098,657.481
