temp,current_dist,new_dist,best_dist
189.577,986.343,986.343,949.786
189.198,1095.26,1095.26,949.786
188.82,1071.7,1071.7,949.786
188.442,1080.23,1080.23,949.786
188.065,1119.08,1119.08,949.786
187.689,1121.6,1121.6,949.786
187.314,1154.59,1154.59,949.786
186.939,1201.45,1201.45,949.786
186.565,1219.96,1219.96,949.786
186.192,1210.11,1210.11,949.786
185.82,1146.21,1146.21,949.786
185.448,1152.43,1152.43,949.786
185.077,1187.38,1187.38,949.786
184.707,1205.6,1205.6,949.786
184.338,1238.95,1238.95,949.786
183.969,1257.74,1257.74,949.786
183.601,1275.17,1275.17,949.786
183.234,1289.35,1289.35,949.786
182.867,1323.54,1323.54,949.786
182.502,1336.44,1336.44,949.786
182.137,1318.6,1318.6,949.786
181.772,1281.97,1281.97,949.786
181.409,1279.11,1279.11,949.786
181.046,1222.7,1222.7,949.786
180.684,1202.53,1202.53,949.786
180.323,1197.3,1197.3,949.786
179.962,1227.28,1227.28,949.786
179.602,1263.83,1263.83,949.786
179.243,1242.64,1242.64,949.786
178.884,1233.02,1233.02,949.786
178.526,1219.73,1219.73,949.786
178.169,1177.74,1177.74,949.786
177.813,1177.74,1230.94,949.786
177.457,1164.6,1164.6,949.786
177.103,1210.27,1210.27,949.786
176.748,1210.27,1239.31,949.786
176.395,1202.98,1202.98,949.786
176.042,1202.98,1240.49,949.786
175.69,1229.15,1229.15,949.786
175.339,1224.48,1224.48,949.786
174.988,1240.85,1240.85,949.786
174.638,1253.9,1253.9,949.786
174.289,1241.67,1241.67,949.786
173.94,1198.12,1198.12,949.786
173.592,1196.66,1196.66,949.786
173.245,1180.23,1180.23,949.786
172.899,1093.99,1093.99,949.786
172.553,1093.99,1105.43,949.786
172.208,1093.99,1161.29,949.786
171.863,1110.64,1110.64,949.786
171.519,1189.55,1189.55,949.786
171.176,1202.91,1202.91,949.786
170.834,1167.24,1167.24,949.786
170.492,1225.98,1225.98,949.786
170.151,1187.48,1187.48,949.786
169.811,1170.61,1170.61,949.786
169.472,1170.61,1218.51,949.786
169.133,1208.75,1208.75,949.786
168.794,1201.05,1201.05,949.786
168.457,1144.88,1144.88,949.786
168.12,1158.88,1158.88,949.786
167.784,1164.51,1164.51,949.786
167.448,1083.73,1083.73,949.786
167.113,1063.7,1063.7,949.786
166.779,1156.92,1156.92,949.786
166.445,1190.5,1190.5,949.786
166.112,1194.2,1194.2,949.786
165.78,1162.89,1162.89,949.786
165.449,1134.18,1134.18,949.786
165.118,1204.74,1204.74,949.786
164.788,1232.22,1232.22,949.786
164.458,1148.96,1148.96,949.786
164.129,1144.52,1144.52,949.786
163.801,1115.63,1115.63,949.786
163.473,1111.91,1111.91,949.786
163.146,1157.71,1157.71,949.786
162.82,1157.71,1211.75,949.786
162.494,1173.67,1173.67,949.786
162.169,1255.22,1255.22,949.786
161.845,1279.65,1279.65,949.786
161.521,1247.17,1247.17,949.786
161.198,1244.93,1244.93,949.786
160.876,1216.61,1216.61,949.786
160.554,1241.4,1241.4,949.786
160.233,1251.49,1251.49,949.786
159.913,1251.49,1269.41,949.786
159.593,1251.49,1293.21,949.786
159.273,1245.5,1245.5,949.786
158.955,1256.94,1256.94,949.786
158.637,1263.65,1263.65,949.786
158.32,1233.58,1233.58,949.786
158.003,1243.23,1243.23,949.786
157.687,1243.23,1243.23,949.786
157.372,1229.32,1229.32,949.786
157.057,1247.48,1247.48,949.786
156.743,1254.23,1254.23,949.786
156.429,1250.74,1250.74,949.786
156.117,1247.16,1247.16,949.786
155.804,1235.23,1235.23,949.786
155.493,1225.71,1225.71,949.786
155.182,1225.71,1290.5,949.786
154.871,1227.79,1227.79,949.786
154.562,1236.19,1236.19,949.786
154.252,1239.45,1239.45,949.786
153.944,1239.57,1239.57,949.786
153.636,1198.54,1198.54,949.786
153.329,1194.31,1194.31,949.786
153.022,1230.63,1230.63,949.786
152.716,1225.23,1225.23,949.786
152.411,1221.59,1221.59,949.786
152.106,1210.69,1210.69,949.786
151.802,1232.67,1232.67,949.786
151.498,1221.89,1221.89,949.786
151.195,1221.89,1249.96,949.786
150.893,1201.9,1201.9,949.786
150.591,1139.19,1139.19,949.786
150.29,1149.83,1149.83,949.786
149.989,1150.99,1150.99,949.786
149.689,1170.62,1170.62,949.786
149.39,1210.28,1210.28,949.786
149.091,1203.1,1203.1,949.786
148.793,1244.46,1244.46,949.786
148.495,1222.98,1222.98,949.786
148.198,1177.87,1177.87,949.786
147.902,1183.51,1183.51,949.786
147.606,1157.16,1157.16,949.786
147.311,1166.12,1166.12,949.786
147.016,1152.49,1152.49,949.786
146.722,1146.84,1146.84,949.786
146.429,1146.84,1163.73,949.786
146.136,1166.69,1166.69,949.786
145.844,1166.69,1206.78,949.786
145.552,1199.06,1199.06,949.786
145.261,1216.05,1216.05,949.786
144.97,1237.01,1237.01,949.786
144.68,1264.89,1264.89,949.786
144.391,1230.94,1230.94,949.786
144.102,1255.25,1255.25,949.786
143.814,1255.25,1281.79,949.786
143.526,1255.25,1267.35,949.786
143.239,1230.37,1230.37,949.786
142.953,1262.03,1262.03,949.786
142.667,1315.8,1315.8,949.786
142.382,1225.66,1225.66,949.786
142.097,1238.32,1238.32,949.786
141.813,1235.74,1235.74,949.786
141.529,1235.74,1309.34,949.786
141.246,1284.65,1284.65,949.786
140.963,1254.59,1254.59,949.786
140.682,1235.96,1235.96,949.786
140.4,1221.05,1221.05,949.786
140.119,1246.11,1246.11,949.786
139.839,1224.39,1224.39,949.786
139.559,1199.12,1199.12,949.786
139.28,1188.76,1188.76,949.786
139.002,1168.08,1168.08,949.786
138.724,1183.04,1183.04,949.786
138.446,1198.3,1198.3,949.786
138.169,1192.44,1192.44,949.786
137.893,1155.61,1155.61,949.786
137.617,1143.56,1143.56,949.786
137.342,1199.17,1199.17,949.786
137.067,1194.24,1194.24,949.786
136.793,1191.54,1191.54,949.786
136.52,1199.85,1199.85,949.786
136.247,1191.54,1191.54,949.786
135.974,1183.72,1183.72,949.786
135.702,1153.4,1153.4,949.786
135.431,1157.29,1157.29,949.786
135.16,1156.74,1156.74,949.786
134.89,1182.73,1182.73,949.786
134.62,1183.27,1183.27,949.786
134.351,1199.22,1199.22,949.786
134.082,1245.7,1245.7,949.786
133.814,1220.68,1220.68,949.786
133.546,1178.05,1178.05,949.786
133.279,1214.87,1214.87,949.786
133.012,1215.26,1215.26,949.786
132.746,1215.26,1247.99,949.786
132.481,1203.67,1203.67,949.786
132.216,1235.24,1235.24,949.786
131.952,1232.84,1232.84,949.786
131.688,1231.54,1231.54,949.786
131.424,1208.1,1208.1,949.786
131.161,1254.04,1254.04,949.786
130.899,1198.31,1198.31,949.786
130.637,1198.31,1234.1,949.786
130.376,1213.42,1213.42,949.786
130.115,1199.68,1199.68,949.786
129.855,1188.34,1188.34,949.786
129.595,1145.27,1145.27,949.786
129.336,1148.66,1148.66,949.786
129.077,1241.12,1241.12,949.786
128.819,1218.75,1218.75,949.786
128.562,1171.09,1171.09,949.786
128.305,1151.01,1151.01,949.786
128.048,1156.63,1156.63,949.786
127.792,1183.62,1183.62,949.786
127.536,1199.73,1199.73,949.786
127.281,1219.8,1219.8,949.786
127.027,1246.84,1246.84,949.786
