temp,current_dist,new_dist,best_dist
155.595,770.485,770.485,770.485
155.517,779.044,779.044,770.485
155.439,787.773,787.773,770.485
155.362,787.773,802.025,770.485
155.284,802.025,802.025,770.485
155.206,799.589,799.589,770.485
155.129,785.337,785.337,770.485
155.051,776.608,776.608,770.485
154.974,779.044,779.044,770.485
154.896,787.773,787.773,770.485
154.819,779.044,779.044,770.485
154.741,776.608,776.608,770.485
154.664,784.487,784.487,770.485
154.587,798.739,798.739,770.485
154.509,792.616,792.616,770.485
154.432,795.794,795.794,770.485
154.355,804.354,804.354,770.485
154.278,801.917,801.917,770.485
154.201,784.487,784.487,770.485
154.123,801.917,801.917,770.485
154.046,804.354,804.354,770.485
153.969,786.924,786.924,770.485
153.892,784.487,784.487,770.485
153.815,785.337,785.337,770.485
153.739,784.487,784.487,770.485
153.662,798.739,798.739,770.485
153.585,790.86,790.86,770.485
153.508,776.608,776.608,770.485
153.431,794.038,794.038,770.485
153.355,801.917,801.917,770.485
153.278,784.487,784.487,770.485
153.201,776.608,776.608,770.485
153.125,779.044,779.044,770.485
153.048,776.608,776.608,770.485
152.972,770.485,770.485,770.485
152.895,776.608,776.608,770.485
152.819,784.487,784.487,770.485
152.742,784.487,798.739,770.485
152.666,786.924,786.924,770.485
152.59,779.044,779.044,770.485
152.513,786.924,786.924,770.485
152.437,778.364,778.364,770.485
152.361,779.214,779.214,770.485
152.285,785.337,785.337,770.485
152.208,784.487,784.487,770.485
152.132,776.608,776.608,770.485
152.056,794.038,794.038,770.485
151.98,794.038,802.767,770.485
151.904,790.86,790.86,770.485
151.828,794.038,794.038,770.485
151.752,801.917,801.917,770.485
151.677,804.354,804.354,770.485
151.601,801.176,801.176,770.485
151.525,798.739,798.739,770.485
151.449,784.487,784.487,770.485
151.373,798.739,798.739,770.485
151.298,799.589,799.589,770.485
151.222,798.739,798.739,770.485
151.146,801.176,801.176,770.485
151.071,798.739,798.739,770.485
150.995,790.86,790.86,770.485
150.92,794.038,794.038,770.485
150.844,801.917,801.917,770.485
150.769,795.794,795.794,770.485
150.694,801.917,801.917,770.485
150.618,798.739,798.739,770.485
150.543,799.589,799.589,770.485
150.468,802.025,802.025,770.485
150.392,801.176,801.176,770.485
150.317,804.354,804.354,770.485
150.242,805.203,805.203,770.485
150.167,804.354,804.354,770.485
150.092,805.203,805.203,770.485
150.017,804.354,804.354,770.485
149.942,796.474,796.474,770.485
149.867,793.296,793.296,770.485
149.792,796.474,796.474,770.485
149.717,779.044,779.044,770.485
149.642,787.773,787.773,770.485
149.567,785.337,785.337,770.485
149.493,799.589,799.589,770.485
149.418,802.767,802.767,770.485
149.343,785.337,785.337,770.485
149.268,779.214,779.214,770.485
149.194,796.643,796.643,770.485
149.119,787.914,787.914,770.485
149.045,770.485,770.485,770.485
148.97,779.044,779.044,770.485
148.896,796.474,796.474,770.485
148.821,779.044,779.044,770.485
148.747,793.296,793.296,770.485
148.672,796.474,796.474,770.485
148.598,787.914,787.914,770.485
148.524,795.794,795.794,770.485
148.449,787.914,787.914,770.485
148.375,796.643,796.643,770.485
148.301,779.214,779.214,770.485
148.227,793.465,793.465,770.485
148.153,779.214,779.214,770.485
148.079,796.643,796.643,770.485
148.005,793.465,793.465,770.485
147.931,799.589,799.589,770.485
147.857,793.465,793.465,770.485
147.783,784.736,784.736,770.485
147.709,770.485,770.485,770.485
147.635,778.364,778.364,770.485
147.561,784.487,784.487,770.485
147.487,785.337,785.337,770.485
147.414,787.773,787.773,770.485
147.34,779.214,779.214,770.485
147.266,778.364,778.364,770.485
147.193,779.214,779.214,770.485
147.119,770.485,770.485,770.485
147.046,770.485,787.914,770.485
146.972,776.608,776.608,770.485
146.899,770.485,770.485,770.485
146.825,776.608,776.608,770.485
146.752,794.038,794.038,770.485
146.678,787.914,787.914,770.485
146.605,796.474,796.474,770.485
146.532,804.354,804.354,770.485
146.458,801.917,801.917,770.485
146.385,784.487,784.487,770.485
146.312,785.337,785.337,770.485
146.239,784.487,784.487,770.485
146.166,785.337,785.337,770.485
146.093,784.487,784.487,770.485
146.02,801.917,801.917,770.485
145.947,784.487,784.487,770.485
145.874,778.364,778.364,770.485
145.801,786.924,786.924,770.485
145.728,779.044,779.044,770.485
145.655,770.485,770.485,770.485
145.582,787.914,787.914,770.485
145.509,796.643,796.643,770.485
145.436,793.465,793.465,770.485
145.364,784.736,784.736,770.485
145.291,793.296,793.296,770.485
145.218,801.176,801.176,770.485
145.146,786.924,786.924,770.485
145.073,787.773,787.773,770.485
145.001,786.924,786.924,770.485
144.928,801.176,801.176,770.485
144.856,786.924,786.924,770.485
144.783,804.354,804.354,770.485
144.711,805.203,805.203,770.485
144.639,796.474,796.474,770.485
144.566,793.296,793.296,770.485
144.494,801.176,801.176,770.485
144.422,802.025,802.025,770.485
144.35,793.296,793.296,770.485
144.277,784.736,784.736,770.485
144.205,792.616,792.616,770.485
144.133,793.465,793.465,770.485
144.061,779.214,779.214,770.485
143.989,793.465,793.465,770.485
143.917,784.736,784.736,770.485
143.845,793.465,793.465,770.485
143.773,784.736,784.736,770.485
143.701,792.616,792.616,770.485
143.629,795.794,795.794,770.485
143.558,778.364,778.364,770.485
143.486,795.794,795.794,770.485
143.414,792.616,792.616,770.485
143.342,798.739,798.739,770.485
143.271,799.589,799.589,770.485
143.199,793.465,793.465,770.485
143.127,802.025,802.025,770.485
143.056,805.203,805.203,770.485
142.984,787.773,787.773,770.485
142.913,779.044,779.044,770.485
142.841,796.474,796.474,770.485
142.77,787.914,787.914,770.485
142.699,795.794,795.794,770.485
142.627,801.917,801.917,770.485
142.556,804.354,804.354,770.485
142.485,786.924,786.924,770.485
142.413,779.044,779.044,770.485
142.342,793.296,793.296,770.485
142.271,796.474,796.474,770.485
142.2,794.038,794.038,770.485
142.129,787.914,787.914,770.485
142.058,795.794,795.794,770.485
141.987,804.354,804.354,770.485
141.916,786.924,786.924,770.485
141.845,784.487,784.487,770.485
141.774,798.739,798.739,770.485
141.703,799.589,799.589,770.485
141.632,785.337,785.337,770.485
141.561,784.487,784.487,770.485
141.491,778.364,778.364,770.485
141.42,786.924,786.924,770.485
141.349,804.354,804.354,770.485
141.278,801.917,801.917,770.485
141.208,794.038,794.038,770.485
141.137,776.608,776.608,770.485
141.067,790.86,790.86,770.485
140.996,784.736,784.736,770.485
140.926,790.86,790.86,770.485
140.855,784.736,784.736,770.485
140.785,792.616,792.616,770.485
140.714,795.794,795.794,770.485
140.644,804.354,804.354,770.485
140.574,786.924,786.924,770.485
140.503,787.773,787.773,770.485
140.433,779.044,779.044,770.485
140.363,770.485,770.485,770.485
140.293,778.364,778.364,770.485
140.222,786.924,786.924,770.485
140.152,784.487,784.487,770.485
140.082,801.917,801.917,770.485
140.012,804.354,804.354,770.485
139.942,805.203,805.203,770.485
139.872,802.767,802.767,770.485
139.802,794.038,794.038,770.485
139.732,790.86,790.86,770.485
139.663,784.736,784.736,770.485
139.593,790.86,790.86,770.485
139.523,799.589,799.589,770.485
139.453,798.739,798.739,770.485
139.383,801.917,801.917,770.485
139.314,784.487,784.487,770.485
139.244,776.608,776.608,770.485
139.174,770.485,770.485,770.485
139.105,784.736,784.736,770.485
139.035,787.914,787.914,770.485
138.966,795.794,795.794,770.485
138.896,804.354,804.354,770.485
138.827,795.794,795.794,770.485
138.757,778.364,778.364,770.485
138.688,770.485,770.485,770.485
138.619,779.214,779.214,770.485
138.549,787.773,787.773,770.485
